GGP,SO,TAXON,CHEBI,GO,CL,DNA,CELL_TYPE,CELL_LINE,RNA,PROTEIN,DISEASE,CHEMICAL,AMINO_ACID,ANATOMICAL_SYSTEM,CANCER,CELL,CELLULAR_COMPONENT,DEVELOPING_ANATOMICAL_STRUCTURE,GENE_OR_GENE_PRODUCT,IMMATERIAL_ANATOMICAL_ENTITY,MULTI_TISSUE_STRUCTURE,ORGAN,ORGANISM,ORGANISM_SUBDIVISION,ORGANISM_SUBSTANCE,PATHOLOGICAL_FORMATION,SIMPLE_CHEMICAL,TISSUE,label_fake
2,4,37,7,1,1,1,0,4,0,4,12,1,0,0,0,6,1,0,0,0,0,0,15,1,0,0,1,0,0
0,6,67,21,0,9,0,4,0,0,9,22,1,0,0,1,11,2,0,1,0,2,3,19,2,0,0,1,2,0
0,2,21,12,2,5,0,3,0,0,1,6,1,0,0,0,7,0,0,1,0,0,0,6,0,0,1,2,0,0
0,1,3,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,10,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
0,3,34,2,0,1,2,1,0,0,4,23,4,0,0,1,1,4,0,1,0,0,4,24,3,0,0,4,2,0
0,0,18,1,0,2,0,1,0,0,1,28,2,0,0,0,3,0,0,1,0,0,3,17,0,0,0,1,0,0
0,22,51,14,3,11,5,3,0,3,13,5,0,1,0,1,11,10,0,0,0,0,1,9,0,0,0,1,1,0
0,1,21,0,0,0,2,0,0,0,4,15,0,0,0,0,1,1,0,0,0,1,0,8,0,0,0,0,0,0
0,3,31,6,3,1,0,0,0,0,4,7,3,0,0,2,2,0,0,0,0,0,0,8,0,0,1,6,0,0
0,0,11,0,1,1,0,0,0,0,1,6,0,0,0,0,0,4,0,0,2,0,1,5,0,0,0,0,0,0
0,0,1,2,0,0,0,0,0,0,3,5,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,6,11,1,0,0,0,0,0,3,7,6,0,0,0,0,1,0,0,0,1,0,3,0,0,1,5,1,0
0,3,33,6,1,0,2,0,2,0,3,16,1,0,0,0,3,0,0,0,0,0,0,8,0,0,0,1,0,0
0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0,14,10,0,0,1,0,0,0,3,13,3,0,0,2,6,0,0,1,0,1,1,5,3,0,0,2,0,0
0,7,17,9,1,0,1,0,1,0,2,8,1,0,0,0,3,0,0,0,0,0,1,3,1,0,0,2,4,0
0,2,6,2,2,0,0,0,3,0,3,11,0,0,0,0,2,0,0,1,0,0,0,4,1,0,0,1,0,0
0,0,57,0,0,0,0,0,0,0,3,8,0,0,0,0,4,0,0,0,0,0,2,13,0,0,0,10,0,0
0,15,17,1,0,1,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0
0,2,28,0,0,0,0,1,0,0,2,10,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,1,0
0,5,10,3,0,1,0,0,0,0,5,9,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,2,0
0,4,24,0,0,0,0,1,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0
0,0,6,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,22,4,0,1,1,0,0,0,3,8,2,0,0,1,1,1,0,0,0,0,1,6,0,0,0,4,0,0
0,0,19,1,0,0,2,0,0,0,3,16,1,0,0,0,0,0,0,0,0,0,0,8,2,0,0,1,0,0
0,1,15,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,5,34,13,2,2,4,0,0,4,12,17,2,0,0,1,6,1,0,0,0,0,2,12,2,0,1,2,2,0
0,1,9,0,1,0,0,0,2,0,1,6,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0
